"id","order_id","product_id","quantity","discount"
482,"CA-2014-119172","OFF-PA-10003036",3,0.20
483,"CA-2014-119375","OFF-AR-10003752",5,0.00
484,"CA-2014-119375","FUR-FU-10002379",3,0.00
485,"CA-2014-119375","OFF-ST-10002011",7,0.00
486,"CA-2014-119466","FUR-FU-10001546",2,0.60
487,"CA-2014-119529","OFF-BI-10000546",2,0.00
488,"CA-2014-119977","OFF-PA-10003823",4,0.00
489,"CA-2014-120096","OFF-AP-10000692",2,0.20
490,"CA-2014-120096","OFF-PA-10001977",4,0.20
491,"CA-2014-120243","OFF-LA-10004425",4,0.00
492,"CA-2014-120278","OFF-BI-10004970",3,0.00
493,"CA-2014-120278","OFF-AP-10001293",6,0.00
494,"CA-2014-120278","OFF-ST-10004258",3,0.00
495,"CA-2014-120278","OFF-ST-10002214",2,0.00
496,"CA-2014-120411","TEC-PH-10002185",2,0.20
497,"CA-2014-120411","FUR-BO-10004218",5,0.30
498,"CA-2014-120432","OFF-SU-10004661",3,0.00
499,"CA-2014-120474","FUR-CH-10001854",8,0.00
500,"CA-2014-120474","OFF-AR-10000475",4,0.00
501,"CA-2014-120544","TEC-AC-10003709",7,0.20
502,"CA-2014-120544","FUR-FU-10001940",2,0.60
503,"CA-2014-120544","OFF-AP-10004336",3,0.80
504,"CA-2014-120670","TEC-AC-10004171",10,0.20
505,"CA-2014-120768","FUR-CH-10000513",14,0.00
506,"CA-2014-120768","OFF-SU-10004115",1,0.00
507,"CA-2014-120768","OFF-BI-10001191",6,0.00
508,"CA-2014-120775","FUR-FU-10000758",3,0.60
509,"CA-2014-120775","OFF-FA-10000254",4,0.20
510,"CA-2014-120775","OFF-BI-10002609",3,0.80
511,"CA-2014-120775","OFF-FA-10002676",3,0.20
512,"CA-2014-120775","OFF-LA-10002271",2,0.20
513,"CA-2014-120838","TEC-PH-10003484",6,0.20
514,"CA-2014-120838","OFF-ST-10000585",2,0.00
515,"CA-2014-120852","OFF-AP-10001563",2,0.80
516,"CA-2014-120852","TEC-AC-10004510",5,0.20
517,"CA-2014-120887","FUR-FU-10001588",3,0.00
518,"CA-2014-120950","OFF-PA-10000587",6,0.00
519,"CA-2014-121006","OFF-PA-10000130",3,0.00
520,"CA-2014-121006","OFF-ST-10001490",3,0.00
521,"CA-2014-121006","OFF-ST-10004950",3,0.00
522,"CA-2014-121006","FUR-CH-10004997",3,0.00
523,"CA-2014-121006","OFF-PA-10002479",3,0.00
524,"CA-2014-121006","OFF-AR-10001149",2,0.00
525,"CA-2014-121167","OFF-BI-10003676",2,0.20
526,"CA-2014-121286","OFF-AP-10004859",5,0.20
527,"CA-2014-121286","OFF-FA-10000585",3,0.20
528,"CA-2014-121573","TEC-PH-10000984",4,0.00
529,"CA-2014-121573","OFF-BI-10003712",2,0.20
530,"CA-2014-121573","OFF-BI-10000666",2,0.20
531,"CA-2014-121629","TEC-MA-10004679",5,0.40
532,"CA-2014-121664","OFF-BI-10003684",8,0.20
533,"CA-2014-121727","OFF-AR-10004930",2,0.20
534,"CA-2014-121762","OFF-AP-10001293",2,0.00
535,"CA-2014-121762","TEC-AC-10000736",3,0.00
536,"CA-2014-121762","OFF-SU-10000157",2,0.00
537,"CA-2014-121769","FUR-TA-10004442",1,0.40
538,"CA-2014-122070","OFF-EN-10004773",8,0.00
539,"CA-2014-122070","OFF-BI-10004970",3,0.20
540,"CA-2014-122217","FUR-FU-10002045",5,0.00
541,"CA-2014-122336","OFF-BI-10003656",10,0.70
542,"CA-2014-122336","OFF-FA-10002780",13,0.20
543,"CA-2014-122336","TEC-PH-10000702",12,0.40
544,"CA-2014-122336","OFF-AR-10000122",4,0.20
545,"CA-2014-122567","OFF-BI-10002012",3,0.80
546,"CA-2014-122567","OFF-AP-10001303",2,0.80
547,"CA-2014-122588","FUR-FU-10001095",2,0.00
548,"CA-2014-122609","FUR-FU-10004587",3,0.60
549,"CA-2014-122609","TEC-AC-10002567",2,0.20
550,"CA-2014-122679","OFF-AR-10004757",6,0.00
551,"CA-2014-122749","TEC-PH-10003811",4,0.00
552,"CA-2014-122882","FUR-FU-10000758",2,0.20
553,"CA-2014-122882","TEC-PH-10003589",3,0.40
554,"CA-2014-122882","TEC-MA-10004679",4,0.70
555,"CA-2014-122882","OFF-ST-10002344",1,0.20
556,"CA-2014-122931","FUR-TA-10004147",1,0.40
557,"CA-2014-122931","OFF-AR-10003469",3,0.20
558,"CA-2014-122931","FUR-TA-10004175",2,0.40
559,"CA-2014-122931","OFF-LA-10002945",11,0.20
560,"CA-2014-122931","OFF-PA-10000533",4,0.20
561,"CA-2014-122931","OFF-ST-10004459",6,0.20
562,"CA-2014-123064","OFF-AR-10004582",4,0.20
563,"CA-2014-123127","OFF-AP-10001962",2,0.00
564,"CA-2014-123225","TEC-PH-10000895",4,0.20
565,"CA-2014-123225","OFF-PA-10000552",2,0.20
566,"CA-2014-123253","OFF-AR-10002804",1,0.20
567,"CA-2014-123260","TEC-AC-10002323",8,0.00
568,"CA-2014-123295","FUR-CH-10002372",4,0.20
569,"CA-2014-123316","OFF-BI-10002764",3,0.20
570,"CA-2014-123323","OFF-BI-10003684",7,0.20
571,"CA-2014-123344","OFF-ST-10001713",4,0.00
572,"CA-2014-123400","OFF-BI-10000666",2,0.70
573,"CA-2014-123400","TEC-PH-10002890",5,0.20
574,"CA-2014-123477","OFF-AP-10000692",4,0.20
575,"CA-2014-123498","OFF-BI-10000632",3,0.80
576,"CA-2014-123498","OFF-EN-10004773",3,0.20
577,"CA-2014-123855","TEC-PH-10000215",5,0.20
578,"CA-2014-123925","OFF-AR-10002952",3,0.00
579,"CA-2014-124023","FUR-FU-10004415",2,0.00
580,"CA-2014-124079","FUR-FU-10002553",3,0.20
581,"CA-2014-124079","OFF-BI-10002103",2,0.70
582,"CA-2014-124247","FUR-CH-10001854",5,0.20
583,"CA-2014-124394","OFF-BI-10003676",5,0.80
584,"CA-2014-124394","TEC-AC-10001314",3,0.20
585,"CA-2014-124429","OFF-ST-10001809",4,0.00
586,"CA-2014-124429","FUR-TA-10002607",10,0.20
587,"CA-2014-124464","OFF-AP-10000576",1,0.00
588,"CA-2014-124478","FUR-FU-10002088",6,0.00
589,"CA-2014-124478","OFF-EN-10002500",3,0.00
590,"CA-2014-124478","OFF-AP-10002495",3,0.10
591,"CA-2014-124478","TEC-PH-10001128",2,0.00
592,"CA-2014-124478","TEC-CO-10001571",1,0.00
593,"CA-2014-124513","OFF-AR-10002956",3,0.00
594,"CA-2014-124618","TEC-CO-10004202",2,0.20
595,"CA-2014-124646","OFF-ST-10001469",3,0.00
596,"CA-2014-124646","OFF-ST-10001097",3,0.00
597,"CA-2014-124688","TEC-PH-10000455",5,0.00
598,"CA-2014-124688","FUR-TA-10003569",3,0.00
599,"CA-2014-124688","FUR-FU-10002456",4,0.00
600,"CA-2014-124702","FUR-FU-10003553",2,0.00
601,"CA-2014-124702","FUR-TA-10003008",4,0.00
602,"CA-2014-124709","TEC-AC-10002842",2,0.00
603,"CA-2014-124723","FUR-TA-10001307",2,0.30
604,"CA-2014-124730","TEC-PH-10002170",4,0.00
605,"CA-2014-124730","OFF-LA-10001613",4,0.00
606,"CA-2014-124730","OFF-BI-10001078",3,0.20
607,"CA-2014-124730","OFF-LA-10001158",9,0.00
608,"CA-2014-124730","OFF-BI-10001031",4,0.20
609,"CA-2014-124737","OFF-PA-10001837",3,0.20
610,"CA-2014-124737","OFF-PA-10001125",9,0.20
611,"CA-2014-124737","FUR-FU-10003274",3,0.20
612,"CA-2014-124737","TEC-PH-10000149",9,0.20
613,"CA-2014-124737","OFF-PA-10000019",6,0.20
614,"CA-2014-124737","OFF-SU-10004661",1,0.20
615,"CA-2014-124807","TEC-AC-10002857",4,0.20
616,"CA-2014-124807","OFF-PA-10001526",9,0.20
617,"CA-2014-124856","OFF-ST-10002615",9,0.00
618,"CA-2014-124856","FUR-FU-10000521",4,0.00
619,"CA-2014-124856","OFF-LA-10000121",3,0.00
620,"CA-2014-124856","OFF-PA-10001289",2,0.00
621,"CA-2014-125136","OFF-PA-10001804",2,0.20
622,"CA-2014-125136","OFF-PA-10001457",8,0.20
623,"CA-2014-125150","FUR-CH-10002439",5,0.20
624,"CA-2014-125171","OFF-LA-10001175",5,0.00
625,"CA-2014-125514","OFF-AP-10003281",3,0.00
626,"CA-2014-125514","OFF-PA-10000029",1,0.00
627,"CA-2014-125514","OFF-AP-10000358",2,0.00
628,"CA-2014-125542","OFF-EN-10000056",7,0.20
629,"CA-2014-125542","OFF-ST-10001469",4,0.20
630,"CA-2014-125556","TEC-PH-10001079",7,0.00
631,"CA-2014-125556","OFF-BI-10003460",10,0.00
632,"CA-2014-125612","OFF-ST-10003221",2,0.00
633,"CA-2014-125612","OFF-PA-10001019",2,0.00
634,"CA-2014-125612","OFF-SU-10002537",10,0.00
635,"CA-2014-125682","OFF-PA-10001752",2,0.00
636,"CA-2014-125731","FUR-CH-10003973",5,0.20
637,"CA-2014-125731","OFF-EN-10003072",7,0.20
638,"CA-2014-125759","FUR-FU-10002111",2,0.00
639,"CA-2014-125829","OFF-PA-10000223",3,0.00
640,"CA-2014-125829","TEC-PH-10001079",7,0.20
641,"CA-2014-125829","TEC-MA-10003246",4,0.20
642,"CA-2014-125829","FUR-TA-10002041",4,0.20
643,"CA-2014-125829","OFF-BI-10001036",3,0.20
644,"CA-2014-125997","TEC-PH-10003484",5,0.00
645,"CA-2014-125997","FUR-BO-10002213",2,0.20
646,"CA-2014-125997","TEC-PH-10003072",9,0.00
647,"CA-2014-125997","FUR-CH-10001394",2,0.10
648,"CA-2014-125997","OFF-AP-10003842",1,0.00
649,"CA-2014-125997","OFF-LA-10002762",6,0.00
650,"CA-2014-126032","TEC-AC-10000158",3,0.20
651,"CA-2014-126193","OFF-BI-10004632",5,0.80
652,"CA-2014-126193","OFF-BI-10001249",3,0.80
653,"CA-2014-126193","OFF-FA-10000936",5,0.20
654,"CA-2014-126200","OFF-BI-10002225",3,0.80
655,"CA-2014-126200","OFF-BI-10002133",3,0.80
656,"CA-2014-126277","OFF-BI-10004022",3,0.70
657,"CA-2014-126333","OFF-PA-10000223",1,0.20
658,"CA-2014-126361","OFF-PA-10000806",8,0.00
659,"CA-2014-126361","OFF-AP-10003590",3,0.00
660,"CA-2014-126361","OFF-ST-10002289",5,0.00
661,"CA-2014-126361","TEC-PH-10002310",5,0.20
662,"CA-2014-126361","OFF-BI-10002852",1,0.20
663,"CA-2014-126361","OFF-AR-10000896",5,0.00
664,"CA-2014-126403","FUR-CH-10003761",6,0.00
665,"CA-2014-126403","OFF-PA-10004665",2,0.00
666,"CA-2014-126403","OFF-ST-10000078",5,0.00
667,"CA-2014-126403","OFF-PA-10001144",3,0.00
668,"CA-2014-126480","OFF-PA-10004610",2,0.00
669,"CA-2014-126522","OFF-AR-10004042",3,0.00
670,"CA-2014-126683","FUR-FU-10001706",2,0.00
671,"CA-2014-126683","FUR-TA-10002958",9,0.00
672,"CA-2014-126760","TEC-PH-10001363",2,0.20
673,"CA-2014-126760","TEC-AC-10004814",3,0.00
674,"CA-2014-126760","FUR-CH-10003312",3,0.20
675,"CA-2014-126760","FUR-FU-10004018",9,0.00
676,"CA-2014-126802","FUR-FU-10000193",3,0.60
677,"CA-2014-126907","OFF-PA-10000533",3,0.20
678,"CA-2014-126963","OFF-PA-10001952",2,0.20
679,"CA-2014-127012","OFF-AR-10003903",1,0.00
680,"CA-2014-127012","OFF-FA-10004854",2,0.00
681,"CA-2014-127012","FUR-FU-10003691",1,0.00
682,"CA-2014-127131","OFF-ST-10002344",6,0.00
683,"CA-2014-127131","OFF-PA-10001800",4,0.00
684,"CA-2014-127131","OFF-ST-10000036",2,0.00
685,"CA-2014-127131","OFF-BI-10004656",7,0.20
686,"CA-2014-127159","FUR-FU-10000010",7,0.00
687,"CA-2014-127166","OFF-PA-10001560",1,0.20
688,"CA-2014-127166","OFF-BI-10000977",3,0.80
689,"CA-2014-127166","FUR-CH-10003396",2,0.30
690,"CA-2014-127166","OFF-EN-10003134",6,0.20
691,"CA-2014-127187","TEC-PH-10000673",2,0.00
692,"CA-2014-127299","TEC-MA-10001127",3,0.50
693,"CA-2014-127299","OFF-ST-10003722",6,0.20
694,"CA-2014-127383","OFF-EN-10004773",2,0.20
695,"CA-2014-127446","FUR-FU-10000221",3,0.60
696,"CA-2014-127446","OFF-PA-10000955",3,0.20
697,"CA-2014-127446","TEC-AC-10001635",3,0.20
698,"CA-2014-127446","OFF-LA-10000248",2,0.20
699,"CA-2014-127446","OFF-LA-10001317",1,0.20
700,"CA-2014-127446","FUR-TA-10000577",5,0.30
701,"CA-2014-127488","OFF-LA-10001613",2,0.20
702,"CA-2014-127523","OFF-AP-10004249",3,0.00
703,"CA-2014-127558","FUR-FU-10002505",3,0.00
704,"CA-2014-127558","TEC-AC-10003832",3,0.00
705,"CA-2014-127558","OFF-SU-10002537",2,0.00
706,"CA-2014-127586","OFF-ST-10002615",2,0.00
707,"CA-2014-127614","FUR-TA-10003715",6,0.00
708,"CA-2014-127614","OFF-BI-10003291",2,0.00
709,"CA-2014-127614","TEC-AC-10001432",3,0.00
710,"CA-2014-127691","OFF-AR-10002053",2,0.00
711,"CA-2014-127691","TEC-AC-10002567",2,0.00
712,"CA-2014-127859","OFF-PA-10003641",6,0.20
713,"CA-2014-127866","OFF-PA-10003971",2,0.00
714,"CA-2014-127866","OFF-ST-10001490",3,0.00
715,"CA-2014-127866","OFF-AR-10003481",4,0.00
716,"CA-2014-127866","TEC-AC-10000023",2,0.00
717,"CA-2014-127936","OFF-AR-10002445",3,0.00
718,"CA-2014-127964","OFF-BI-10003429",5,0.20
719,"CA-2014-127964","TEC-PH-10004700",1,0.00
720,"CA-2014-127964","OFF-BI-10004593",3,0.20
721,"CA-2014-128055","OFF-BI-10004390",2,0.20
722,"CA-2014-128055","OFF-AP-10002765",2,0.00
723,"CA-2014-128062","OFF-PA-10001583",1,0.20
724,"CA-2014-128146","TEC-PH-10004539",7,0.00
725,"CA-2014-128146","OFF-AR-10001919",2,0.00
726,"CA-2014-128209","OFF-BI-10001359",3,0.20
727,"CA-2014-128209","FUR-BO-10002213",10,0.20
728,"CA-2014-128237","OFF-AR-10000034",6,0.00
729,"CA-2014-128237","OFF-AR-10003829",2,0.00
730,"CA-2014-128237","OFF-AR-10003338",2,0.00
731,"CA-2014-128237","TEC-AC-10002558",4,0.00
732,"CA-2014-128524","TEC-AC-10002718",7,0.00
733,"CA-2014-128524","OFF-BI-10003527",2,0.20
734,"CA-2014-128524","OFF-AP-10002892",1,0.00
735,"CA-2014-128538","OFF-EN-10001219",1,0.00
736,"CA-2014-128622","OFF-SU-10001574",3,0.00
737,"CA-2014-128839","TEC-MA-10000029",3,0.00
738,"CA-2014-128839","OFF-FA-10002280",9,0.00
739,"CA-2014-128846","OFF-PA-10000100",3,0.00
740,"CA-2014-128846","TEC-PH-10003273",5,0.00
741,"CA-2014-128888","OFF-EN-10003001",9,0.20
742,"CA-2014-128986","OFF-PA-10001289",3,0.20
743,"CA-2014-129091","OFF-EN-10001990",2,0.00
744,"CA-2014-129091","OFF-AP-10002734",3,0.00
745,"CA-2014-129091","OFF-EN-10004955",3,0.00
746,"CA-2014-129091","OFF-BI-10001071",5,0.00
747,"CA-2014-129147","TEC-PH-10001299",6,0.40
748,"CA-2014-129147","OFF-BI-10001098",3,0.70
749,"CA-2014-129147","TEC-PH-10001552",7,0.40
750,"CA-2014-129168","OFF-PA-10001639",3,0.20
751,"CA-2014-129189","OFF-AP-10000124",3,0.80
752,"CA-2014-129189","OFF-EN-10003567",5,0.20
753,"CA-2014-129189","FUR-CH-10004997",5,0.30
754,"CA-2014-129189","OFF-BI-10000494",1,0.80
755,"CA-2014-129364","OFF-ST-10001031",3,0.20
756,"CA-2014-129364","OFF-LA-10001569",7,0.20
757,"CA-2014-129364","OFF-BI-10001132",4,0.70
758,"CA-2014-129364","TEC-PH-10003095",3,0.20
759,"CA-2014-129364","OFF-SU-10000432",5,0.20
760,"CA-2014-129364","TEC-AC-10004227",10,0.20
761,"CA-2014-129364","OFF-LA-10004409",5,0.20
762,"CA-2014-129364","OFF-PA-10001569",2,0.20
763,"CA-2014-129574","OFF-PA-10002893",5,0.00
764,"CA-2014-129819","OFF-BI-10004970",3,0.00
765,"CA-2014-129924","FUR-TA-10004575",3,0.20
766,"CA-2014-129924","OFF-BI-10003314",2,0.20
767,"CA-2014-129938","FUR-CH-10003774",7,0.30
768,"CA-2014-130092","FUR-FU-10000010",2,0.00
769,"CA-2014-130155","OFF-SU-10004737",5,0.00
770,"CA-2014-130274","OFF-LA-10002195",7,0.00
771,"CA-2014-130421","OFF-AP-10002534",3,0.80
772,"CA-2014-130428","OFF-BI-10001636",5,0.70
773,"CA-2014-130428","FUR-CH-10002965",7,0.20
774,"CA-2014-130428","OFF-AR-10004027",2,0.20
775,"CA-2014-130449","OFF-LA-10001934",8,0.00
776,"CA-2014-130449","FUR-FU-10001487",6,0.00
777,"CA-2014-130575","OFF-BI-10002353",3,0.80
778,"CA-2014-130624","OFF-PA-10003883",3,0.00
779,"CA-2014-130624","OFF-AP-10001303",3,0.00
780,"CA-2014-130624","TEC-PH-10003963",3,0.00
781,"CA-2014-130673","OFF-PA-10000289",2,0.20
782,"CA-2014-130673","OFF-ST-10000636",5,0.20
783,"CA-2014-130673","FUR-FU-10003489",3,0.60
784,"CA-2014-130673","TEC-AC-10004227",2,0.20
785,"CA-2014-130729","OFF-BI-10002706",3,0.20
786,"CA-2014-130813","OFF-PA-10002005",3,0.00
787,"CA-2014-130869","OFF-EN-10002600",3,0.20
788,"CA-2014-130918","OFF-SU-10003936",3,0.20
789,"CA-2014-130960","OFF-AR-10003651",3,0.00
790,"CA-2014-131002","TEC-PH-10000215",3,0.00
791,"CA-2014-131002","FUR-FU-10004270",3,0.00
792,"CA-2014-131002","OFF-BI-10000948",3,0.00
793,"CA-2014-131002","OFF-PA-10000223",2,0.00
794,"CA-2014-131002","FUR-FU-10004665",6,0.00
795,"CA-2014-131009","OFF-ST-10001469",3,0.20
796,"CA-2014-131009","FUR-CH-10001270",6,0.30
797,"CA-2014-131009","OFF-FA-10004395",5,0.20
798,"CA-2014-131009","FUR-FU-10001095",6,0.60
799,"CA-2014-131051","FUR-FU-10001861",3,0.00
800,"CA-2014-131247","FUR-BO-10001337",2,0.15
801,"CA-2014-131310","FUR-CH-10001797",4,0.20
802,"CA-2014-131310","OFF-BI-10003094",4,0.20
803,"CA-2014-131387","TEC-PH-10001459",5,0.20
804,"CA-2014-131450","OFF-AP-10004708",2,0.00
805,"CA-2014-131450","TEC-CO-10004115",3,0.20
806,"CA-2014-131450","TEC-PH-10002398",5,0.20
807,"CA-2014-131450","FUR-FU-10001979",8,0.00
808,"CA-2014-131527","TEC-PH-10001644",4,0.20
809,"CA-2014-131541","OFF-EN-10000781",7,0.20
810,"CA-2014-131541","FUR-FU-10003623",6,0.20
811,"CA-2014-131541","OFF-FA-10000621",5,0.20
812,"CA-2014-131800","OFF-BI-10003429",7,0.20
813,"CA-2014-131800","OFF-AP-10004136",3,0.00
814,"CA-2014-131905","TEC-PH-10001615",5,0.00
815,"CA-2014-131905","TEC-PH-10003645",1,0.00
816,"CA-2014-131905","OFF-LA-10002787",4,0.00
817,"CA-2014-131926","FUR-CH-10004063",7,0.00
818,"CA-2014-131926","OFF-ST-10002276",2,0.00
819,"CA-2014-131926","OFF-PA-10004082",6,0.00
820,"CA-2014-131926","OFF-AP-10002945",5,0.00
821,"CA-2014-131926","OFF-PA-10000061",4,0.00
822,"CA-2014-131947","OFF-AR-10000411",3,0.20
823,"CA-2014-131947","TEC-AC-10004633",10,0.20
824,"CA-2014-131947","OFF-PA-10003039",6,0.20
825,"CA-2014-131947","OFF-PA-10000246",5,0.20
826,"CA-2014-131947","TEC-MA-10004086",5,0.70
827,"CA-2014-131947","OFF-AR-10001473",2,0.20
828,"CA-2014-132010","OFF-BI-10002432",3,0.00
829,"CA-2014-132010","OFF-ST-10003641",4,0.00
830,"CA-2014-132010","OFF-EN-10003160",5,0.00
831,"CA-2014-132010","TEC-AC-10001542",2,0.00
832,"CA-2014-132227","OFF-BI-10000962",4,0.20
833,"CA-2014-132451","OFF-PA-10004888",3,0.00
834,"CA-2014-132451","FUR-CH-10000454",3,0.20
835,"CA-2014-132500","TEC-AC-10001383",2,0.00
836,"CA-2014-132542","OFF-BI-10004099",2,0.00
837,"CA-2014-132612","FUR-TA-10004534",7,0.00
838,"CA-2014-132787","OFF-ST-10001321",6,0.00
839,"CA-2014-132801","OFF-ST-10001228",10,0.20
840,"CA-2014-132864","TEC-AC-10001267",5,0.20
841,"CA-2014-132913","OFF-AP-10003278",1,0.00
842,"CA-2014-132962","TEC-AC-10004353",5,0.20
843,"CA-2014-132962","OFF-PA-10003543",3,0.20
844,"CA-2014-132983","TEC-AC-10000736",2,0.00
845,"CA-2014-133158","OFF-BI-10000632",2,0.20
846,"CA-2014-133158","FUR-FU-10000723",7,0.00
847,"CA-2014-133228","FUR-FU-10004020",1,0.00
848,"CA-2014-133228","OFF-AR-10001955",4,0.00
849,"CA-2014-133270","OFF-AR-10002656",2,0.00
850,"CA-2014-133305","OFF-PA-10001970",4,0.00
851,"CA-2014-133305","OFF-BI-10002954",5,0.20
852,"CA-2014-133354","OFF-PA-10001800",3,0.00
853,"CA-2014-133389","OFF-BI-10001553",3,0.70
854,"CA-2014-133424","OFF-ST-10002957",3,0.00
855,"CA-2014-133424","OFF-LA-10002312",3,0.00
856,"CA-2014-133543","OFF-AR-10003394",4,0.00
857,"CA-2014-133592","TEC-AC-10002049",4,0.00
858,"CA-2014-133592","OFF-PA-10002586",3,0.00
859,"CA-2014-133592","OFF-PA-10003228",4,0.00
860,"CA-2014-133592","FUR-BO-10000362",2,0.00
861,"CA-2014-133592","FUR-CH-10004218",6,0.00
862,"CA-2014-133634","TEC-AC-10002550",3,0.00
863,"CA-2014-133690","FUR-TA-10004289",2,0.50
864,"CA-2014-133690","OFF-AP-10003622",1,0.20
865,"CA-2014-133704","OFF-AP-10001366",4,0.00
866,"CA-2014-133704","OFF-BI-10001636",3,0.20
867,"CA-2014-133753","TEC-AC-10000303",2,0.20
868,"CA-2014-133753","OFF-AR-10001953",2,0.20
869,"CA-2014-133753","TEC-PH-10000376",1,0.20
870,"CA-2014-133809","OFF-BI-10001757",8,0.70
871,"CA-2014-133809","TEC-PH-10004875",2,0.40
872,"CA-2014-133830","OFF-AR-10003045",9,0.00
873,"CA-2014-133830","OFF-FA-10002280",3,0.00
874,"CA-2014-133830","OFF-PA-10001363",4,0.00
875,"CA-2014-133851","OFF-AR-10003752",2,0.00
876,"CA-2014-133851","OFF-SU-10001225",2,0.00
877,"CA-2014-133963","OFF-PA-10001526",1,0.20
878,"CA-2014-134061","FUR-FU-10001424",2,0.00
879,"CA-2014-134103","OFF-PA-10001204",2,0.00
880,"CA-2014-134103","OFF-ST-10000991",2,0.00
881,"CA-2014-134215","OFF-AP-10001271",2,0.00
882,"CA-2014-134215","OFF-PA-10004353",13,0.00
883,"CA-2014-134215","TEC-AC-10002473",9,0.00
884,"CA-2014-134278","TEC-CO-10001046",1,0.20
885,"CA-2014-134313","TEC-PH-10001795",4,0.20
886,"CA-2014-134313","OFF-AR-10001897",3,0.20
887,"CA-2014-134551","FUR-CH-10004287",3,0.20
888,"CA-2014-134551","OFF-AP-10004868",7,0.20
889,"CA-2014-134551","OFF-PA-10002689",5,0.20
890,"CA-2014-134572","FUR-TA-10004442",2,0.30
891,"CA-2014-134572","FUR-TA-10001705",5,0.30
892,"CA-2014-134572","OFF-ST-10004634",5,0.20
893,"CA-2014-134621","OFF-BI-10000977",2,0.70
894,"CA-2014-134677","TEC-AC-10001445",3,0.00
895,"CA-2014-134726","TEC-PH-10001750",1,0.20
896,"CA-2014-134726","TEC-AC-10000023",2,0.00
897,"CA-2014-135090","OFF-PA-10002245",9,0.00
898,"CA-2014-135405","TEC-AC-10001266",3,0.20
899,"CA-2014-135405","OFF-AR-10004078",2,0.20
900,"CA-2014-135608","FUR-CH-10002602",5,0.20
901,"CA-2014-135608","OFF-PA-10001954",2,0.00
902,"CA-2014-135657","FUR-TA-10004086",6,0.00
903,"CA-2014-135699","OFF-PA-10003001",2,0.00
904,"CA-2014-135699","OFF-PA-10004475",2,0.00
905,"CA-2014-135755","OFF-BI-10004828",3,0.20
906,"CA-2014-135755","OFF-BI-10003981",3,0.20
907,"CA-2014-135993","TEC-AC-10004877",4,0.00
908,"CA-2014-135993","TEC-PH-10001552",6,0.20
909,"CA-2014-136280","OFF-LA-10000452",2,0.20
910,"CA-2014-136336","OFF-ST-10002574",6,0.00
911,"CA-2014-136399","TEC-PH-10004977",4,0.20
912,"CA-2014-136399","FUR-FU-10004090",2,0.00
913,"CA-2014-136399","FUR-CH-10002602",2,0.20
914,"CA-2014-136399","TEC-AC-10001142",5,0.00
915,"CA-2014-136567","FUR-TA-10000617",2,0.00
916,"CA-2014-136567","OFF-ST-10004337",2,0.00
917,"CA-2014-136567","FUR-TA-10001932",7,0.00
918,"CA-2014-136567","OFF-BI-10003982",3,0.00
919,"CA-2014-136644","FUR-CH-10000225",8,0.00
920,"CA-2014-136742","OFF-BI-10003719",6,0.70
921,"CA-2014-136861","FUR-FU-10001967",2,0.20
922,"CA-2014-137092","OFF-BI-10000632",1,0.80
923,"CA-2014-137092","TEC-AC-10001606",4,0.20
924,"CA-2014-137092","OFF-ST-10003805",3,0.20
925,"CA-2014-137092","OFF-PA-10002109",1,0.20
926,"CA-2014-137092","OFF-LA-10003510",1,0.20
927,"CA-2014-137274","FUR-TA-10001889",3,0.30
928,"CA-2014-137351","OFF-BI-10003910",7,0.20
929,"CA-2014-137575","TEC-AC-10004571",2,0.00
930,"CA-2014-137589","OFF-SU-10000157",3,0.20
931,"CA-2014-137911","OFF-PA-10004071",2,0.20
932,"CA-2014-138023","OFF-BI-10003638",8,0.80
933,"CA-2014-138072","TEC-AC-10004859",2,0.20
934,"CA-2014-138100","OFF-PA-10000349",3,0.00
935,"CA-2014-138100","FUR-FU-10002456",2,0.00
936,"CA-2014-138128","TEC-CO-10001766",4,0.40
937,"CA-2014-138128","OFF-EN-10002500",3,0.20
938,"CA-2014-138177","FUR-TA-10004607",1,0.50
939,"CA-2014-138198","OFF-BI-10002103",2,0.20
940,"CA-2014-138240","TEC-PH-10002583",1,0.20
941,"CA-2014-138240","OFF-AR-10002135",3,0.00
942,"CA-2014-138296","OFF-ST-10002444",2,0.00
943,"CA-2014-138317","OFF-EN-10001539",4,0.20
944,"CA-2014-138317","FUR-FU-10000550",1,0.20
945,"CA-2014-138317","TEC-AC-10003628",4,0.20
946,"CA-2014-138317","TEC-MA-10004521",3,0.70
947,"CA-2014-138317","OFF-AP-10003860",2,0.20
948,"CA-2014-138317","OFF-BI-10000069",2,0.70
949,"CA-2014-138359","OFF-ST-10000636",4,0.00
950,"CA-2014-138359","OFF-BI-10000145",2,0.00
951,"CA-2014-138436","TEC-AC-10002323",3,0.00
952,"CA-2014-138450","OFF-ST-10003479",6,0.20
953,"CA-2014-138450","OFF-EN-10001335",6,0.20
954,"CA-2014-138450","OFF-PA-10003016",4,0.20
955,"CA-2014-138513","OFF-PA-10003177",2,0.00
956,"CA-2014-138527","TEC-AC-10002399",1,0.20
957,"CA-2014-138527","OFF-AP-10001469",5,0.20
958,"CA-2014-138527","OFF-PA-10001800",2,0.20
959,"CA-2014-138681","OFF-PA-10000357",5,0.20
