"product_id","category","subcategory","product_nm","price"
"OFF-PA-10002689","Office Supplies","Paper","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)",5.18
"OFF-PA-10002709","Office Supplies","Paper","Xerox 1956",4.78
"OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6.88
"OFF-PA-10002741","Office Supplies","Paper","Xerox 1980",4.28
"OFF-PA-10002749","Office Supplies","Paper","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",5.35
"OFF-PA-10002751","Office Supplies","Paper","Xerox 1920",5.98
"OFF-PA-10002764","Office Supplies","Paper","Easy-staple paper",11.34
"OFF-PA-10002787","Office Supplies","Paper","Xerox 227",5.18
"OFF-PA-10002870","Office Supplies","Paper","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",6.24
"OFF-PA-10002893","Office Supplies","Paper","Wirebound Service Call Books, 5 1/2"" x 4""",9.68
"OFF-PA-10002923","Office Supplies","Paper","Xerox 1942",39.15
"OFF-PA-10002947","Office Supplies","Paper","Xerox 1923",5.34
"OFF-PA-10002960","Office Supplies","Paper","Xerox 1926",4.98
"OFF-PA-10002968","Office Supplies","Paper","Xerox 1973",18.27
"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898",5.34
"OFF-PA-10003001","Office Supplies","Paper","Xerox 1986",5.34
"OFF-PA-10003016","Office Supplies","Paper","Adams ""While You Were Out"" Message Pads",2.51
"OFF-PA-10003022","Office Supplies","Paper","Xerox 1992",4.78
"OFF-PA-10003036","Office Supplies","Paper","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",5.82
"OFF-PA-10003039","Office Supplies","Paper","Xerox 1960",24.78
"OFF-PA-10003063","Office Supplies","Paper","EcoTones Memo Sheets",3.20
"OFF-PA-10003072","Office Supplies","Paper","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",5.18
"OFF-PA-10003127","Office Supplies","Paper","Easy-staple paper",21.10
"OFF-PA-10003129","Office Supplies","Paper","Tops White Computer Printout Paper",48.91
"OFF-PA-10003134","Office Supplies","Paper","Xerox 1937",38.43
"OFF-PA-10003172","Office Supplies","Paper","Xerox 1996",5.18
"OFF-PA-10003177","Office Supplies","Paper","Xerox 1999",5.18
"OFF-PA-10003205","Office Supplies","Paper","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",6.54
"OFF-PA-10003228","Office Supplies","Paper","Xerox 1917",48.91
"OFF-PA-10003256","Office Supplies","Paper","Avery Personal Creations Heavyweight Cards",9.23
"OFF-PA-10003270","Office Supplies","Paper","Xerox 1954",4.22
"OFF-PA-10003302","Office Supplies","Paper","Xerox 1906",28.35
"OFF-PA-10003309","Office Supplies","Paper","Xerox 211",5.18
"OFF-PA-10003349","Office Supplies","Paper","Xerox 1957",5.18
"OFF-PA-10003363","Office Supplies","Paper","Xerox 204",6.48
"OFF-PA-10003395","Office Supplies","Paper","Xerox 1941",83.88
"OFF-PA-10003424","Office Supplies","Paper","""While you Were Out"" Message Book, One Form per Page",2.97
"OFF-PA-10003441","Office Supplies","Paper","Xerox 226",5.18
"OFF-PA-10003465","Office Supplies","Paper","Xerox 1912",15.18
"OFF-PA-10003543","Office Supplies","Paper","Xerox 1985",5.18
"OFF-PA-10003591","Office Supplies","Paper","Southworth 100% Cotton The Best Paper",9.18
"OFF-PA-10003625","Office Supplies","Paper","Xerox 1979",24.78
"OFF-PA-10003641","Office Supplies","Paper","Xerox 1909",21.10
"OFF-PA-10003651","Office Supplies","Paper","Xerox 1968",5.34
"OFF-PA-10003656","Office Supplies","Paper","Xerox 1935",21.10
"OFF-PA-10003657","Office Supplies","Paper","Xerox 1927",3.42
"OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards",5.42
"OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book, 4 per Page",4.34
"OFF-PA-10003729","Office Supplies","Paper","Xerox 1998",5.18
"OFF-PA-10003739","Office Supplies","Paper","Xerox 1969",5.78
"OFF-PA-10003790","Office Supplies","Paper","Xerox 1991",18.27
"OFF-PA-10003797","Office Supplies","Paper","Xerox 209",6.48
"OFF-PA-10003823","Office Supplies","Paper","Xerox 197",24.78
"OFF-PA-10003845","Office Supplies","Paper","Xerox 1987",5.78
"OFF-PA-10003848","Office Supplies","Paper","Xerox 1997",5.18
"OFF-PA-10003883","Office Supplies","Paper","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",5.24
"OFF-PA-10003892","Office Supplies","Paper","Xerox 1943",39.13
"OFF-PA-10003893","Office Supplies","Paper","Xerox 1962",3.42
"OFF-PA-10003919","Office Supplies","Paper","Xerox 1989",3.98
"OFF-PA-10003936","Office Supplies","Paper","Xerox 1994",5.18
"OFF-PA-10003953","Office Supplies","Paper","Xerox 218",5.18
"OFF-PA-10003971","Office Supplies","Paper","Xerox 1965",4.78
"OFF-PA-10004000","Office Supplies","Paper","While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",3.78
"OFF-PA-10004022","Office Supplies","Paper","Hammermill Color Copier Paper (28Lb. and 96 Bright)",9.99
"OFF-PA-10004039","Office Supplies","Paper","Xerox 1882",44.78
"OFF-PA-10004040","Office Supplies","Paper","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",4.78
"OFF-PA-10004041","Office Supplies","Paper","It's Hot Message Books with Stickers, 2 3/4"" x 5""",5.92
"OFF-PA-10004071","Office Supplies","Paper","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",44.38
"OFF-PA-10004082","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98
"OFF-PA-10004092","Office Supplies","Paper","Tops Green Bar Computer Printout Paper",48.94
"OFF-PA-10004100","Office Supplies","Paper","Xerox 216",5.18
"OFF-PA-10004101","Office Supplies","Paper","Xerox 1894",5.18
"OFF-PA-10004156","Office Supplies","Paper","Xerox 188",9.07
"OFF-PA-10004239","Office Supplies","Paper","Xerox 1953",3.42
"OFF-PA-10004243","Office Supplies","Paper","Xerox 1939",18.97
"OFF-PA-10004248","Office Supplies","Paper","Xerox 1990",4.22
"OFF-PA-10004255","Office Supplies","Paper","Xerox 219",6.48
"OFF-PA-10004285","Office Supplies","Paper","Xerox 1959",5.34
"OFF-PA-10004327","Office Supplies","Paper","Xerox 1911",38.32
"OFF-PA-10004353","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes",15.98
"OFF-PA-10004355","Office Supplies","Paper","Xerox 231",5.18
"OFF-PA-10004359","Office Supplies","Paper","Multicolor Computer Printout Paper",83.88
"OFF-PA-10004381","Office Supplies","Paper","14-7/8 x 11 Blue Bar Computer Printout Paper",38.43
"OFF-PA-10004405","Office Supplies","Paper","Rediform Voice Mail Log Books",2.38
"OFF-PA-10004438","Office Supplies","Paper","Xerox 1907",12.28
"OFF-PA-10004451","Office Supplies","Paper","Xerox 222",5.18
"OFF-PA-10004470","Office Supplies","Paper","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",4.54
"OFF-PA-10004475","Office Supplies","Paper","Xerox 1940",43.97
"OFF-PA-10004519","Office Supplies","Paper","Spiral Phone Message Books with Labels by Adams",3.58
"OFF-PA-10004530","Office Supplies","Paper","Personal Creations Ink Jet Cards and Labels",11.48
"OFF-PA-10004569","Office Supplies","Paper","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",6.09
"OFF-PA-10004609","Office Supplies","Paper","Xerox 221",5.18
"OFF-PA-10004610","Office Supplies","Paper","Xerox 1900",3.42
"OFF-PA-10004621","Office Supplies","Paper","Xerox 212",5.18
"OFF-PA-10004665","Office Supplies","Paper","Advantus Motivational Note Cards",10.48
"OFF-PA-10004675","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.08
"OFF-PA-10004733","Office Supplies","Paper","Things To Do Today Spiral Book",6.34
"OFF-PA-10004734","Office Supplies","Paper","Southworth Structures Collection",7.28
"OFF-PA-10004735","Office Supplies","Paper","Xerox 1905",5.18
"OFF-PA-10004782","Office Supplies","Paper","Xerox 228",6.48
"OFF-PA-10004888","Office Supplies","Paper","Xerox 217",5.18
"OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",9.38
"OFF-PA-10004947","Office Supplies","Paper","Easy-staple paper",3.42
"OFF-PA-10004948","Office Supplies","Paper","Xerox 190",4.98
"OFF-PA-10004965","Office Supplies","Paper","Xerox 1921",7.99
"OFF-PA-10004971","Office Supplies","Paper","Xerox 196",4.62
"OFF-PA-10004983","Office Supplies","Paper","Xerox 23",5.18
"OFF-PA-10004996","Office Supplies","Paper","Speediset Carbonless Redi-Letter 7"" x 8 1/2""",8.25
"OFF-ST-10000025","Office Supplies","Storage","Fellowes Stor/Drawer Steel Plus Storage Drawers",76.34
"OFF-ST-10000036","Office Supplies","Storage","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",79.03
"OFF-ST-10000046","Office Supplies","Storage","Fellowes Super Stor/Drawer Files",129.24
"OFF-ST-10000060","Office Supplies","Storage","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System",51.98
"OFF-ST-10000078","Office Supplies","Storage","Tennsco 6- and 18-Compartment Lockers",212.14
"OFF-ST-10000107","Office Supplies","Storage","Fellowes Super Stor/Drawer",22.20
"OFF-ST-10000129","Office Supplies","Storage","Fellowes Recycled Storage Drawers",88.82
"OFF-ST-10000136","Office Supplies","Storage","Letter Size File",31.76
"OFF-ST-10000142","Office Supplies","Storage","Deluxe Rollaway Locking File with Drawer",332.70
"OFF-ST-10000321","Office Supplies","Storage","Akro Stacking Bins",6.31
"OFF-ST-10000344","Office Supplies","Storage","Neat Ideas Personal Hanging Folder Files, Black",10.74
"OFF-ST-10000352","Office Supplies","Storage","Acco Perma 2700 Stacking Storage Drawers",23.79
"OFF-ST-10000419","Office Supplies","Storage","Rogers Jumbo File, Granite",10.86
"OFF-ST-10000464","Office Supplies","Storage","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",27.81
"OFF-ST-10000532","Office Supplies","Storage","Advantus Rolling Drawer Organizers",30.78
"OFF-ST-10000563","Office Supplies","Storage","Fellowes Bankers Box Stor/Drawer Steel Plus",25.58
"OFF-ST-10000585","Office Supplies","Storage","Economy Rollaway Files",132.16
"OFF-ST-10000604","Office Supplies","Storage","Home/Office Personal File Carts",27.81
"OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",9.08
"OFF-ST-10000617","Office Supplies","Storage","Woodgrain Magazine Files by Perma",2.38
"OFF-ST-10000636","Office Supplies","Storage","Rogers Profile Extra Capacity Storage Tub",13.39
"OFF-ST-10000642","Office Supplies","Storage","Tennsco Lockers, Gray",16.78
"OFF-ST-10000649","Office Supplies","Storage","Hanging Personal Folder File",12.56
"OFF-ST-10000675","Office Supplies","Storage","File Shuttle II and Handi-File, Black",27.11
"OFF-ST-10000676","Office Supplies","Storage","Fellowes Econo/Stor Drawers",77.54
"OFF-ST-10000689","Office Supplies","Storage","Fellowes Strictly Business Drawer File, Letter/Legal Size",112.68
"OFF-ST-10000736","Office Supplies","Storage","Carina Double Wide Media Storage Towers in Natural & Black",64.78
"OFF-ST-10000760","Office Supplies","Storage","Eldon Fold 'N Roll Cart System",11.18
"OFF-ST-10000777","Office Supplies","Storage","Companion Letter/Legal File, Black",30.21
"OFF-ST-10000798","Office Supplies","Storage","2300 Heavy-Duty Transfer File Systems by Perma",19.98
"OFF-ST-10000876","Office Supplies","Storage","Eldon Simplefile Box Office",9.95
"OFF-ST-10000877","Office Supplies","Storage","Recycled Steel Personal File for Standard File Folders",44.23
"OFF-ST-10000885","Office Supplies","Storage","Fellowes Desktop Hanging File Manager",13.43
"OFF-ST-10000918","Office Supplies","Storage","Crate-A-Files",8.72
"OFF-ST-10000934","Office Supplies","Storage","Contico 72""H Heavy-Duty Storage System",32.78
"OFF-ST-10000943","Office Supplies","Storage","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",15.45
"OFF-ST-10000991","Office Supplies","Storage","Space Solutions HD Industrial Steel Shelving.",91.98
"OFF-ST-10001031","Office Supplies","Storage","Adjustable Personal File Tote",13.02
"OFF-ST-10001034","Office Supplies","Storage","Eldon File Chest Portable File",15.88
"OFF-ST-10001097","Office Supplies","Storage","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",133.82
"OFF-ST-10001128","Office Supplies","Storage","Carina Mini System Audio Rack, Model AR050B",88.78
"OFF-ST-10001172","Office Supplies","Storage","Tennsco Lockers, Sand",16.78
"OFF-ST-10001228","Office Supplies","Storage","Fellowes Personal Hanging Folder Files, Navy",10.74
"OFF-ST-10001272","Office Supplies","Storage","Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.70
"OFF-ST-10001291","Office Supplies","Storage","Tenex Personal Self-Stacking Standard File Box, Black/Gray",13.53
"OFF-ST-10001321","Office Supplies","Storage","Decoflex Hanging Personal Folder File, Blue",12.34
"OFF-ST-10001325","Office Supplies","Storage","Sterilite Officeware Hinged File Box",8.38
"OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid, Black/Gray",12.41
"OFF-ST-10001370","Office Supplies","Storage","Sensible Storage WireTech Storage Systems",56.78
"OFF-ST-10001414","Office Supplies","Storage","Decoflex Hanging Personal Folder File",15.42
"OFF-ST-10001418","Office Supplies","Storage","Carina Media Storage Towers in Natural & Black",48.78
"OFF-ST-10001469","Office Supplies","Storage","Fellowes Bankers Box Recycled Super Stor/Drawer",43.18
"OFF-ST-10001476","Office Supplies","Storage","Steel Personal Filing/Posting Tote",28.41
"OFF-ST-10001490","Office Supplies","Storage","Hot File 7-Pocket, Floor Stand",142.78
"OFF-ST-10001496","Office Supplies","Storage","Standard Rollaway File with Lock",144.15
"OFF-ST-10001505","Office Supplies","Storage","Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",4.78
"OFF-ST-10001511","Office Supplies","Storage","Space Solutions Commercial Steel Shelving",51.72
"OFF-ST-10001522","Office Supplies","Storage","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",73.59
"OFF-ST-10001526","Office Supplies","Storage","Iceberg Mobile Mega Data/Printer Cart ",96.26
"OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers",12.99
"OFF-ST-10001580","Office Supplies","Storage","Super Decoflex Portable Personal File",11.98
"OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black",10.78
"OFF-ST-10001627","Office Supplies","Storage","Eldon Jumbo ProFile Portable File Boxes Graphite/Black",12.25
"OFF-ST-10001713","Office Supplies","Storage","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",42.39
"OFF-ST-10001780","Office Supplies","Storage","Tennsco 16-Compartment Lockers with Coat Rack",518.31
"OFF-ST-10001809","Office Supplies","Storage","Fellowes Officeware Wire Shelving",71.86
"OFF-ST-10001837","Office Supplies","Storage","SAFCO Mobile Desk Side File, Wire Frame",34.21
"OFF-ST-10001932","Office Supplies","Storage","Fellowes Staxonsteel Drawer Files",154.54
"OFF-ST-10001963","Office Supplies","Storage","Tennsco Regal Shelving Units",81.13
"OFF-ST-10002011","Office Supplies","Storage","Smead Adjustable Mobile File Trolley with Lockable Top",335.35
"OFF-ST-10002182","Office Supplies","Storage","Iris 3-Drawer Stacking Bin, Black",16.71
"OFF-ST-10002205","Office Supplies","Storage","File Shuttle I and Handi-File",17.81
"OFF-ST-10002214","Office Supplies","Storage","X-Rack File for Hanging Folders",9.03
"OFF-ST-10002276","Office Supplies","Storage","Safco Steel Mobile File Cart",66.69
"OFF-ST-10002289","Office Supplies","Storage","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.42
"OFF-ST-10002292","Office Supplies","Storage","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",296.78
"OFF-ST-10002301","Office Supplies","Storage","Tennsco Commercial Shelving",16.27
"OFF-ST-10002344","Office Supplies","Storage","Carina 42""Hx23 3/4""W Media Storage Unit",64.78
"OFF-ST-10002352","Office Supplies","Storage","Iris Project Case",6.38
"OFF-ST-10002370","Office Supplies","Storage","Sortfiler Multipurpose Personal File Organizer, Black",17.11
"OFF-ST-10002406","Office Supplies","Storage","Pizazz Global Quick File",11.98
"OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File",9.82
"OFF-ST-10002485","Office Supplies","Storage","Rogers Deluxe File Chest",17.58
"OFF-ST-10002486","Office Supplies","Storage","Eldon Shelf Savers Cubes and Bins",5.58
"OFF-ST-10002554","Office Supplies","Storage","Tennsco Industrial Shelving",39.13
"OFF-ST-10002562","Office Supplies","Storage","Staple magnet",7.50
"OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving, Black",110.51
"OFF-ST-10002583","Office Supplies","Storage","Fellowes Neat Ideas Storage Cubes",25.98
"OFF-ST-10002615","Office Supplies","Storage","Dual Level, Single-Width Filing Carts",124.05
"OFF-ST-10002743","Office Supplies","Storage","SAFCO Boltless Steel Shelving",90.91
"OFF-ST-10002756","Office Supplies","Storage","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",108.25
"OFF-ST-10002790","Office Supplies","Storage","Safco Industrial Shelving",59.08
"OFF-ST-10002957","Office Supplies","Storage","Sterilite Show Offs Storage Containers",4.22
"OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black",34.86
"OFF-ST-10003058","Office Supplies","Storage","Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays",23.65
"OFF-ST-10003123","Office Supplies","Storage","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",26.63
"OFF-ST-10003208","Office Supplies","Storage","Adjustable Depth Letter/Legal Cart",145.17
"OFF-ST-10003221","Office Supplies","Storage","Staple magnet",10.68
"OFF-ST-10003282","Office Supplies","Storage","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",47.81
"OFF-ST-10003306","Office Supplies","Storage","Letter Size Cart",114.29
"OFF-ST-10003324","Office Supplies","Storage","Belkin OmniView SE Rackmount Kit",35.48
"OFF-ST-10003327","Office Supplies","Storage","Akro-Mils 12-Gallon Tote",7.94
"OFF-ST-10003442","Office Supplies","Storage","Eldon Portable Mobile Manager",22.62
"OFF-ST-10003455","Office Supplies","Storage","Tenex File Box, Personal Filing Tote with Lid, Black",12.41
"OFF-ST-10003470","Office Supplies","Storage","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",223.58
"OFF-ST-10003479","Office Supplies","Storage","Eldon Base for stackable storage shelf, platinum",31.15
"OFF-ST-10003572","Office Supplies","Storage","Portfile Personal File Boxes",14.16
"OFF-ST-10003638","Office Supplies","Storage","Mobile Personal File Cube",18.74
"OFF-ST-10003641","Office Supplies","Storage","Space Solutions Industrial Galvanized Steel Shelving.",63.04
"OFF-ST-10003656","Office Supplies","Storage","Safco Industrial Wire Shelving",76.79
"OFF-ST-10003692","Office Supplies","Storage","Recycled Steel Personal File for Hanging File Folders",45.78
"OFF-ST-10003716","Office Supplies","Storage","Tennsco Double-Tier Lockers",180.02
"OFF-ST-10003722","Office Supplies","Storage","Project Tote Personal File",11.22
"OFF-ST-10003805","Office Supplies","Storage","24 Capacity Maxi Data Binder Racks, Pearl",168.44
"OFF-ST-10003816","Office Supplies","Storage","Fellowes High-Stak Drawer Files",140.95
"OFF-ST-10003994","Office Supplies","Storage","Belkin 19"" Center-Weighted Shelf, Gray",47.18
"OFF-ST-10003996","Office Supplies","Storage","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",12.85
"OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System",72.78
"OFF-ST-10004180","Office Supplies","Storage","Safco Commercial Shelving",37.21
"OFF-ST-10004186","Office Supplies","Storage","Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",110.98
"OFF-ST-10004258","Office Supplies","Storage","Portable Personal File Box",9.77
"OFF-ST-10004337","Office Supplies","Storage","SAFCO Commercial Wire Shelving, 72h",48.99
"OFF-ST-10004340","Office Supplies","Storage","Fellowes Mobile File Cart, Black",49.74
"OFF-ST-10004459","Office Supplies","Storage","Tennsco Single-Tier Lockers",300.27
"OFF-ST-10004507","Office Supplies","Storage","Advantus Rolling Storage Box",13.72
"OFF-ST-10004634","Office Supplies","Storage","Personal Folder Holder, Ebony",8.97
"OFF-ST-10004804","Office Supplies","Storage","Belkin 19"" Vented Equipment Shelf, Black",41.18
"OFF-ST-10004835","Office Supplies","Storage","Plastic Stacking Crates & Casters",4.46
"OFF-ST-10004946","Office Supplies","Storage","Desktop 3-Pocket Hot File",43.28
"OFF-ST-10004950","Office Supplies","Storage","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",12.41
"OFF-ST-10004963","Office Supplies","Storage","Eldon Gobal File Keepers",12.11
"OFF-SU-10000151","Office Supplies","Supplies","High Speed Automatic Electric Letter Opener",1310.02
"OFF-SU-10000157","Office Supplies","Supplies","Compact Automatic Electric Letter Opener",95.45
"OFF-SU-10000381","Office Supplies","Supplies","Acme Forged Steel Scissors with Black Enamel Handles",7.45
"OFF-SU-10000432","Office Supplies","Supplies","Acco Side-Punched Conventional Columnar Pads",2.78
"OFF-SU-10000646","Office Supplies","Supplies","Premier Automatic Letter Opener",192.30
"OFF-SU-10000898","Office Supplies","Supplies","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",11.12
"OFF-SU-10000946","Office Supplies","Supplies","Staple remover",6.38
"OFF-SU-10000952","Office Supplies","Supplies","Fiskars Home & Office Scissors",8.88
"OFF-SU-10001165","Office Supplies","Supplies","Acme Elite Stainless Steel Scissors",6.67
"OFF-SU-10001212","Office Supplies","Supplies","Kleencut Forged Office Shears by Acme United Corporation",1.66
"OFF-SU-10001218","Office Supplies","Supplies","Fiskars Softgrip Scissors",10.98
"OFF-SU-10001225","Office Supplies","Supplies","Staple remover",2.94
"OFF-SU-10001574","Office Supplies","Supplies","Acme Value Line Scissors",2.92
"OFF-SU-10001664","Office Supplies","Supplies","Acme Office Executive Series Stainless Steel Trimmers",6.86
"OFF-SU-10001935","Office Supplies","Supplies","Staple remover",1.74
"OFF-SU-10002189","Office Supplies","Supplies","Acme Rosewood Handle Letter Opener",3.18
"OFF-SU-10002301","Office Supplies","Supplies","Serrated Blade or Curved Handle Hand Letter Openers",2.51
"OFF-SU-10002503","Office Supplies","Supplies","Acme Preferred Stainless Steel Scissors",5.68
"OFF-SU-10002522","Office Supplies","Supplies","Acme Kleen Earth Office Shears",3.10
"OFF-SU-10002537","Office Supplies","Supplies","Acme Box Cutter Scissors",8.18
"OFF-SU-10002557","Office Supplies","Supplies","Fiskars Spring-Action Scissors",11.18
"OFF-SU-10002573","Office Supplies","Supplies","Acme 10"" Easy Grip Assistive Scissors",14.02
"OFF-SU-10002881","Office Supplies","Supplies","Martin Yale Chadless Opener Electric Letter Opener",666.25
"OFF-SU-10003002","Office Supplies","Supplies","Letter Slitter",2.52
"OFF-SU-10003505","Office Supplies","Supplies","Premier Electric Letter Opener",92.69
"OFF-SU-10003567","Office Supplies","Supplies","Stiletto Hand Letter Openers",7.68
"OFF-SU-10003936","Office Supplies","Supplies","Acme Serrated Blade Letter Opener",2.54
"OFF-SU-10004115","Office Supplies","Supplies","Acme Stainless Steel Office Snips",5.82
"OFF-SU-10004231","Office Supplies","Supplies","Acme Tagit Stainless Steel Antibacterial Scissors",7.92
"OFF-SU-10004261","Office Supplies","Supplies","Fiskars 8"" Scissors, 2/Pack",13.79
"OFF-SU-10004290","Office Supplies","Supplies","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",5.47
"OFF-SU-10004498","Office Supplies","Supplies","Martin-Yale Premier Letter Opener",10.30
"OFF-SU-10004661","Office Supplies","Supplies","Acme Titanium Bonded Scissors",6.80
"OFF-SU-10004664","Office Supplies","Supplies","Acme Softgrip Scissors",6.51
"OFF-SU-10004737","Office Supplies","Supplies","Acme Design Stainless Steel Bent Scissors",6.84
"OFF-SU-10004768","Office Supplies","Supplies","Acme Kleencut Forged Steel Scissors",4.59
"OFF-SU-10004782","Office Supplies","Supplies","Elite 5"" Scissors",6.76
"OFF-SU-10004884","Office Supplies","Supplies","Acme Galleria Hot Forged Steel Scissors with Colored Handles",12.58
"TEC-AC-10000023","Technology","Accessories","Maxell 74 Minute CD-R Spindle, 50/Pack",20.97
"TEC-AC-10000057","Technology","Accessories","Microsoft Natural Ergonomic Keyboard 4000",23.99
"TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",44.79
"TEC-AC-10000158","Technology","Accessories","Sony 64GB Class 10 Micro SDHC R40 Memory Card",28.79
"TEC-AC-10000171","Technology","Accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.39
"TEC-AC-10000199","Technology","Accessories","Kingston Digital DataTraveler 8GB USB 2.0",4.76
"TEC-AC-10000290","Technology","Accessories","Sabrent 4-Port USB 2.0 Hub",5.43
"TEC-AC-10000303","Technology","Accessories","Logitech M510 Wireless Mouse",31.99
"TEC-AC-10000358","Technology","Accessories","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",30.39
"TEC-AC-10000387","Technology","Accessories","KeyTronic KT800P2 - Keyboard - Black",12.02
"TEC-AC-10000397","Technology","Accessories","Perixx PERIBOARD-512B, Ergonomic Split Keyboard",34.99
"TEC-AC-10000420","Technology","Accessories","Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning",55.99
"TEC-AC-10000474","Technology","Accessories","Kensington Expert Mouse Optical USB Trackball for PC or Mac",75.99
"TEC-AC-10000487","Technology","Accessories","SanDisk Cruzer 4 GB USB Flash Drive",5.19
"TEC-AC-10000521","Technology","Accessories","Verbatim Slim CD and DVD Storage Cases, 50/Pack",9.23
"TEC-AC-10000580","Technology","Accessories","Logitech G13 Programmable Gameboard with LCD Display",63.99
"TEC-AC-10000682","Technology","Accessories","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse",13.27
"TEC-AC-10000710","Technology","Accessories","Maxell DVD-RAM Discs",16.48
"TEC-AC-10000736","Technology","Accessories","Logitech G600 MMO Gaming Mouse",63.99
"TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard",67.99
"TEC-AC-10000865","Technology","Accessories","WD My Passport Ultra 500GB Portable External Hard Drive",59.00
"TEC-AC-10000892","Technology","Accessories","NETGEAR N750 Dual Band Wi-Fi Gigabit Router",72.00
"TEC-AC-10000926","Technology","Accessories","NETGEAR RangeMax WNR1000 Wireless Router",19.99
"TEC-AC-10000927","Technology","Accessories","Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ",23.99
"TEC-AC-10000990","Technology","Accessories","Imation Bio 2GB USB Flash Drive Imation Corp",131.18
"TEC-AC-10000991","Technology","Accessories","Sony Micro Vault Click 8 GB USB 2.0 Flash Drive",37.59
"TEC-AC-10001013","Technology","Accessories","Logitech ClearChat Comfort/USB Headset H390",23.43
"TEC-AC-10001090","Technology","Accessories","Micro Innovations Wireless Classic Keyboard with Mouse",23.99
